locationID,teeth_lost,arthritis,binge_drinking,cancer,copd,heart_disease,asthma,smoking,depression,diabetes,high_blood_pressure,high_cholesterol,physical_inactivity,obesity,short_sleep_duration,stroke
46069,12.6,22.6,22.6,7.2,5.6,5.9,10.4,16.8,19.9,8.1,26.7,27.7,21.9,35.2,31.7,2.8
46071,27.4,26,17.9,6.7,9.7,9.3,12.3,26.9,19.6,14.3,38.5,31.9,31.5,39.7,35.7,5.5
46073,11.3,23.1,22.9,7,5.9,6.1,9.6,17.5,18.9,8.6,27.9,29.2,23.8,36.6,31.6,2.9
46075,13.6,22.1,22.4,7.3,5.1,6,9.2,13.8,17.6,8.1,27.4,28.3,19.3,35.5,28.9,2.8
46077,12.1,22.5,22.4,7.1,5.8,6.1,9.3,15.8,18.5,8.2,28.1,29.1,22.5,34.2,29.1,2.9
46079,10.9,22.5,23,7.3,4.7,5.5,9.2,15.2,18,7.7,27.8,29.1,20.1,35.8,33,2.5
46081,15.3,22.1,21.5,7.2,5.4,5.7,9.8,15.8,19.5,7.9,28.5,29.6,21.4,35,30.8,2.8
46083,12.7,20.7,22.4,7.3,4,4.9,8.9,10.1,16.8,7.3,26.5,28.9,17.1,32.6,26.9,2.2
46085,24.1,25.5,19.7,6.8,8.2,8,11.2,23.6,19.8,12,32.6,29.4,29.3,39.9,34.4,4.4
46087,9.3,21.8,22.9,7.1,5.4,5.8,9.4,15.7,18.4,7.9,26.7,28.6,21.9,34.7,30.3,2.7
46089,12.7,22.5,21.6,7.2,6,6.2,9.4,15.2,19.2,8.5,28.1,28.8,22.4,37.8,30,3
46091,10.2,21.6,22.4,7.1,5.1,5.6,9.2,14.7,17.5,7.9,27.4,28.8,21.4,32.9,30.7,2.7
46093,13.7,22.1,22.6,7.3,5,5.7,9.4,14.5,18.2,7.5,28.8,27.4,20.8,33.3,28.7,2.7
46095,42.8,27,17.6,6.7,9.6,9.6,12.4,27.5,19.5,14.3,37.4,28.6,30.8,42.8,38.3,5.7
46097,15.4,22.8,23.2,7.1,5.9,6.3,9.4,17.5,18.4,8.4,28.6,29,24.9,36.3,31.6,3
46099,6.4,23.3,21.2,7.1,5,5.9,9.2,11.5,18,7.5,27,28.6,20.8,33.9,28.2,2.7
46101,11,23.1,21.5,6.8,5.5,6,9.4,16.8,17.8,8.7,28,28.2,22.7,32.8,32.3,3
46102,43.8,30.4,17.5,6,13,11.7,14.4,37.7,19.5,20,41.4,31.3,35.2,43.9,40.5,8
46103,16.3,24.6,20.5,7,5.8,6.1,9.3,16.6,20.9,8.2,27.6,30,21.5,34.6,32.7,3
46105,12.4,21.9,21.8,7.4,4.6,5.4,9.4,13.4,18.8,7.4,27.7,28.9,18.5,33.5,28.7,2.5
46107,9.1,22.3,22.2,7.1,5.6,5.9,9.4,15.4,18.4,8,27,27.9,21,34.1,29.6,2.8
46109,20.9,25.8,20.9,6.7,8.1,7.9,11,21.8,19.3,11.5,32.2,29.9,28.2,42.8,36.3,4.3
46111,10.8,22.6,22,7.1,5.9,6.2,9.4,15,18.2,8.3,27.2,28.7,21.5,35,29.5,3
46115,14.4,23.3,21.9,7.2,5.9,6.1,9.6,16.8,19.3,8.4,27.5,29,22.8,36.8,31.8,2.9
46117,11.7,21.4,23.1,7,5.4,5.7,9.4,16.4,18.3,7.8,25.7,27.6,21.3,33.7,30.4,2.7
46119,6.2,22.4,22.5,7,5.5,5.8,9.4,17,18.6,8,27.5,28.5,22.8,37.4,30.6,2.7
46121,44.5,30.3,17.2,6,12.7,11.5,14.7,33.8,19.4,18.5,39.3,29,37.2,44.3,40.2,8
46123,20.5,26.2,20.9,7,8,7.5,10.7,22.9,20.4,10.4,31.2,29.4,28.5,41.2,33.8,3.9
46125,11.8,21.7,22.5,7.3,5.4,5.6,9.5,16.4,19.1,7.9,27.3,29.8,21.5,34.2,28.8,2.7
46127,13.9,21.2,23.4,7.1,5,5.8,9,13.4,17.6,7.9,26.8,28.7,20.2,32.6,32.1,2.7
46129,14.3,22.9,22,7,6.3,6.5,9.8,17.2,18.6,9.1,28.8,28.9,23.9,34.8,31,3.3
46135,12.1,22.1,22.4,7.2,5.2,5.8,9.2,15.5,17.8,8.1,28.7,28.9,21.3,35.3,30.1,2.7
46137,29.5,28.8,17.8,6.3,10.4,9.7,12.8,30.8,20.8,15.3,36.9,28.1,34.7,44.9,38.7,6.1
47001,14.3,28.9,16.4,7.6,8.3,6.7,11.1,17.3,31.5,11.5,35.4,33.1,25.1,38.3,37.1,3.3
47003,17.1,29.7,16.9,7.2,9.1,6.6,11.6,22,31,12.3,34.5,33,29.8,41.3,40.7,3.5
47005,20.6,30.8,16.6,7.5,10,7.1,11.8,24.1,32.6,12.6,37.4,34.4,30.4,39.8,41.3,3.7
47007,25.5,31.2,16.1,7.3,11.7,8.2,11.7,26.1,31.1,13.8,36,33.7,32.2,42.8,41,4.3
47009,13.6,27.8,16.9,7.7,8,6.1,11.7,18.1,32.5,10.7,33.5,31.9,24.3,33.4,39.4,3
47011,13.4,29.1,16.1,7.7,7.7,6.3,11.4,17.8,31.2,11.5,34.8,33.1,24.6,39.2,38.1,3.1
47013,18.7,30.6,16.6,7.7,10.4,7.4,12,23.2,33.4,12.5,35.5,33.4,30.7,39.2,38.6,3.8
47015,14,30.2,17,7.5,9.6,6.8,11.9,22.5,32.4,11.8,34.5,32.6,29.4,36.2,40,3.5
47017,18.1,30.4,15.7,7.3,10.4,7.1,12.3,25.3,32.2,13.1,36.7,33.9,32.3,40.6,40.6,3.8
47019,25,31.5,16.4,7.7,10.4,7.4,11.9,23.1,32.6,12.8,35.3,33.9,30.3,41.3,44.2,3.8
47021,11.9,28,17.5,7.6,7.7,6.1,10.8,17.9,30.3,10.7,33.2,32.6,25.2,37.4,38.1,2.9
47023,18.6,31.2,16.1,7.2,10.8,7.4,12.3,24.7,32.4,13.1,36.2,33.7,31.7,39.2,42.6,4
47025,15.8,31.3,16.6,7.7,9.9,7.1,12.2,24.6,33.7,12.3,35.4,34,30.2,41.1,40.2,3.6
47027,16.6,31.1,15.7,7.3,11.1,7.7,11.7,25.1,32.2,13.2,37.8,33.8,32.9,39.4,39.3,4
47029,27.8,32.4,15.6,7.4,11.2,7.7,12.4,25,34.5,13.2,35.5,33.7,33.9,41.5,42.8,4.1
47031,17,31.7,15.5,7.5,10.4,7.1,12.3,24.5,33.6,12.7,33.9,32.4,30.4,39.6,40.6,3.7
47033,18.7,30.1,16.5,7,9.6,6.9,12,21.5,31.5,13.2,36,33.3,31.1,39.1,42.1,3.8
47035,16.9,29.8,16.6,7.4,9.4,6.9,11.6,21.3,32.8,12.1,34.3,34.4,29.1,37.4,37.7,3.5
47037,9.7,25.9,17.7,6.6,7.6,6.2,11.3,18,28.2,12.4,32.1,30.3,27.1,32.3,37.1,3.4
47039,14.7,30.3,16.1,7.3,11.1,7.6,11.8,25.5,33.2,13.1,36.5,34.1,33.2,41.5,42.8,4
47041,24.6,31.4,15.8,7.4,11.4,7.7,12.1,25.3,33.4,13.4,36,33.9,33.3,41.7,39.3,4.1
47043,13.9,29.3,17.9,7.4,8.8,6.4,11.6,20.2,31.6,11.4,33.1,31.5,27.2,35.1,39.5,3.3
47045,24,30.6,15.4,7,9.8,6.7,12,24.7,31.5,12.8,36.9,32.4,32,41.3,43.3,3.6
47047,15,27.8,16,7,7.4,5.9,11.3,16.8,28,12.2,35.5,32.2,24.5,36.8,37.5,3.2
47049,21.1,31.4,16.2,7.5,11.5,7.6,12.5,26.4,34.5,13,37.8,33.9,32.4,40.1,40.8,4
47051,18.5,30,16.9,7.4,9.8,7,11.9,23.1,32,12.5,34.8,32.8,29.4,39,41,3.6
47053,19.2,30,16.6,7.1,9.8,7,12.1,22.5,32.4,13.1,38.2,33.3,30.8,40,41.1,3.8
47055,17.1,30.5,16.6,7.2,9.7,6.9,11.6,23.2,31.2,12.4,34.7,33.9,30.7,38.2,41.5,3.7
47057,22,30.7,16.3,7.4,12.1,8.1,12.4,25.7,33.4,13.3,35.7,33.3,32.9,38,40.5,4.2
47059,15.5,31,16.4,7.5,10.1,7,12.1,23.4,33.1,12.4,34.8,32.8,32.2,38,42,3.7
47061,21.8,30.6,16.4,7.5,10.4,7.3,11.7,23,32.3,12.5,36,32.5,29.7,37.6,38.5,3.8
47063,17.7,30.3,16.3,7.5,8.8,6.7,11.4,20.9,32.5,12.3,34.9,32.6,29.8,38.7,40.7,3.4
47065,8.7,27.1,18.2,7.2,7,5.8,11.1,18.2,30.3,11.6,32.1,30.6,25.8,33.3,38,3
47067,34.3,34,15,7.5,14.1,8.7,13.2,31.2,35.7,14.8,38.5,34.5,37.2,42.6,42.7,4.8
47069,25.3,31,14.6,6.4,9.7,7.1,11.8,24.5,27.5,15,43,33.3,33.5,47.5,45,4.3
47071,19,30.8,16.7,7.6,9.1,6.6,11.6,21.2,32.2,11.9,36.5,34.7,28.1,37.5,39.9,3.4
47073,13.3,29.8,17,7.8,9.4,6.8,12,20.6,34,11.5,35.5,33.6,27.7,37.5,38.7,3.4
47075,26.3,32.2,13.4,5.9,10.9,7.4,12.9,25.8,28.6,16.5,42.5,34,36.3,44.3,44.7,4.9
47077,20.9,29,16.4,7.3,10.2,7.3,11.9,23.3,32.1,13.3,36.9,33.8,33.4,43,38.8,3.8
47079,19.3,30.4,16.3,7.5,10.5,7.3,12,23,32.1,12.9,36.8,34.1,29.8,39.4,40,3.9
47081,18.6,30.4,17.2,7.3,10.2,7.3,11.5,22.5,30.9,12.2,35.3,31.8,29.8,39.7,39.1,3.7
47083,20.5,29.6,17.1,7.4,9.5,6.7,12,23.1,32.9,11.7,34.6,32.8,30.1,38.1,39.7,3.5
47085,21.3,30.6,16.8,7.4,11.1,7.5,12.2,23.9,33.4,12.7,34,32.5,30.2,37.7,37.9,3.9
47087,23.7,31.5,16.4,7.5,11.5,7.8,12.2,24.2,33.9,12.7,36.4,33.6,31.8,35.5,39.8,4.1
47089,14,29.1,17.3,7.6,8.6,6.4,11.3,19.6,31.7,11.2,32.2,31.5,26.4,38.8,37,3.2
47091,25.1,30.6,16.9,7.6,10.5,7.6,11.4,23.4,31.1,12.9,37.3,34,30,39.1,39.5,3.9
47093,8.2,28.2,16.8,7.5,7.4,6.2,11.1,17,31,11.3,31.7,33.4,22.3,37.5,35,3
47095,31.4,31.9,15.2,6.7,12,8.4,11.8,27,29.2,16,40.8,33.7,35.9,44.8,44.1,4.9
47097,18.8,30.5,14.2,6.5,11,7.6,12.5,26.5,29.3,15.3,40.5,32.6,35.2,44.5,46.6,4.6
47099,21.8,29.5,16.7,7.5,10.4,7.4,12,21.3,32.7,12.7,35.3,34.5,28.9,41,40.2,3.9
47101,18.2,31.3,16.2,7.4,11.8,7.7,12.6,26.8,35.3,13.2,36.3,33.3,32.8,39,39.6,4.1
47103,15.5,29.8,16.5,7.4,8.4,6.5,11.4,20,31.2,11.7,34.9,33.7,27.2,40.5,39.8,3.3
47105,13.1,27.9,17.7,7.5,8.4,6.4,11.2,19,31.6,11.4,31.7,32.6,27,36.3,38.4,3.2
47107,20,28.5,16.5,7.6,8.5,6.4,11.5,20.3,31.1,11.6,34.3,31.9,27.2,40.4,39.3,3.2
47109,25.7,32.1,16.4,7.4,10.5,7.3,12.3,23.6,33.9,13.1,37.1,33.7,31.6,43.1,39.6,3.9
47111,26.8,30.3,16.9,7.4,10.3,7.1,11.7,22.8,32.5,12.3,34.7,33.9,31.5,40.4,38.3,3.7
47113,18.7,29.3,14.1,6.7,8.2,6.5,11.8,19.5,28.1,13.4,39.2,32.4,28,39.5,38,3.8
47115,20.6,30.5,17,7.7,9.2,6.7,11.9,21.4,33,12.1,36.2,33.4,29.4,40.8,39.7,3.4
47117,17.5,31,16.5,7.2,10,7,11.9,23.9,32.4,12.8,35.3,32.3,31.5,40.1,40.9,3.7
47119,14.4,27.3,17.1,7.3,7.4,5.7,11.1,19.6,28.7,10.9,33.7,33.8,26.1,40.7,40,2.9
47121,16.1,28.9,17.4,7.7,8.5,6.6,11.5,19.6,31.9,11.3,34.9,33.4,26,38,36.6,3.2
47123,18.3,28.9,16.5,7.5,10.5,7.3,12.2,24.1,33.2,12.5,36.8,34.9,31.1,36.1,37.6,3.8
47125,11.6,29,16.3,6.8,7.7,6.2,11.4,18.4,29.4,12.5,34.9,32.9,27.3,42.6,44.6,3.3
47127,10.6,28.9,16.6,7.7,8.6,6.7,11.3,19.1,31,11.5,34.2,33.1,27.3,36.5,38.8,3.3
47129,19.5,31.1,16.5,7.5,11.5,7.8,11.8,25.4,32.8,13.4,37.1,34.1,31.6,40.2,41.7,4.1
47131,19.3,30.7,16.2,7.3,9.7,6.9,11.9,23.5,31.7,12.9,37.1,34.1,30.3,40.9,42.4,3.6
47133,17,30.3,16.6,7.6,9.7,7.1,11.6,23.8,32.8,12.1,36.8,33.9,31.6,38,39.4,3.5
47135,20.4,30.4,16.9,7.4,10.4,7.5,12.1,23.3,32.8,12.7,37.3,33.9,30.7,38.8,40,3.9
47137,22.8,32,16.4,7.5,12.1,7.9,12.5,25.7,34.1,13.2,36.1,33.6,33,39.8,40.4,4.2
47139,18.2,30.7,17.1,7.6,10.1,7,11.9,22.8,32.5,12.2,34.7,32.7,28.9,37.6,40.3,3.6
47141,19,29.4,16.6,7.8,8.8,6.5,11.7,20.4,33,11.3,35.9,33.7,27.5,38.4,37.5,3.3
47143,16.3,31.2,16.3,7.3,11.5,8,11.9,24.4,31.6,13.3,36,33,31.9,39.3,41.4,4.1
47145,11.9,29.1,17.4,7.5,8.7,6.4,11.4,19.3,31.6,11.3,32.9,33.2,27,39.4,39.7,3.2
47147,15.5,27.8,17,7.6,7.9,6.1,11.7,19.6,32,11.1,33,31.6,27.2,37.7,38.7,3.1
47149,11.3,29.3,16.1,7.1,8.1,6.3,11.7,18.6,29.5,12.1,33,32.6,27.8,33.8,38.3,3.3
47151,20.3,32.8,15.7,7.6,11.5,7.8,11.9,26.6,34.6,13.5,38,34.7,33.3,41.2,42.4,4.1
47153,22.4,31.6,16.6,7.4,11.8,7.7,12.3,25.9,33.4,13,37.7,34.7,33.7,38.9,38.9,4.2
47155,18.8,27.3,17.3,7.7,8,6.2,11,19.3,31.2,10.8,34.1,33,25.7,39.4,38.7,3
47157,20.6,29.4,16.3,6,8,6.1,12.4,19.4,25.4,14.8,39.7,30.1,29.4,42.6,42,3.8
47159,13.1,30.1,17.8,7.6,9,6.5,11.7,20.6,32.8,11.3,34.2,33.2,27.3,36.9,38.4,3.3
47161,16.7,29.2,17.6,7.4,9,6.6,11.2,21.7,30.9,11.6,34,33.2,28.2,36.6,39.4,3.3
47163,18.6,31,15.4,7.9,8.1,6.5,11.6,18.1,34.1,12,34.1,33.2,26.6,40.7,37.7,3.2
47165,13.1,27.5,18.2,7.4,7,5.7,10.9,17.5,30.5,10.5,31.4,31.6,24.3,38.4,37.5,2.8
47167,16.7,29.5,16.6,7.2,8.6,6.4,11.7,20.7,30.2,12.1,36.9,32.2,29.2,39.4,41.7,3.4
47169,19.1,29.1,17.9,7,9.6,6.9,11.1,22.2,29.5,12.7,35.5,32.8,28.8,38.6,39.7,3.6
47171,15.8,31.1,15.9,7.5,10.8,7.3,12.1,26.6,32.9,12.6,35.1,33.6,33.3,36.8,41.1,3.8
47173,20.2,29.8,17.2,7.5,9.9,6.9,11.8,22.9,32.2,11.9,35.9,33.4,29.4,37.7,37.6,3.5
47175,17.4,30.6,16.4,7.5,10.6,7.4,11.9,24,32.6,12.5,37,34.2,31,39.2,40.5,3.8
47177,27.8,31.7,15.6,7.3,11.7,7.8,12.4,26.3,34.2,13.5,36.2,33.3,34.3,39.2,39.7,4.1
47179,13.7,30.7,17.1,7.4,9.7,7.2,12.1,21.5,32.5,12.1,34.1,31.5,28,37.1,38.3,3.6
47181,17.3,30.9,16.4,7.4,11.1,7.7,11.6,26.4,31.2,13.4,37.2,33.9,32.6,40.3,43,4.1
47183,21.1,28.8,15.9,7.6,8.7,6.7,11.7,20.2,31.4,12,35.7,34.3,28.2,40,40.1,3.4
47185,20.5,31.2,15.9,7.5,10.5,7.3,12.2,24.9,34,12.5,36.8,33.5,30.9,39.8,39.2,3.8
47187,3.8,24.1,18.4,7.7,4.8,4.7,9.7,10.6,27.9,8.9,28.9,29.6,17.1,28.7,33.7,2.1
47189,9.3,26.3,16.6,7.5,6.9,5.6,10.6,18,27.6,10.7,32.7,31.9,23.7,36.8,38.9,2.8
48001,16.6,24.5,19.5,6.6,7.9,7.2,9.6,18.4,21.8,13.6,37,33.2,27.9,39.5,41.9,3.8
48003,15.9,22.6,18.7,6.1,7.1,6.7,9.8,16.3,23.2,13.8,32.2,33.3,31.1,39,38.6,3.4
48005,18.2,26,16.8,6.7,8.8,7.3,11.1,19.7,25,14.2,36.7,35,31.1,41.1,42.6,3.9
48007,15.7,25.1,19.3,6.9,7.8,6.8,10.3,19,25.3,12.6,31.5,32.7,31.1,40.3,40.1,3.4
48009,15.1,23.6,20.4,7.5,6.9,6.3,9.9,15.1,25.3,10.3,31.6,31.8,24,36.1,36.6,3
48011,11.3,23.6,20.6,7.3,6.8,6.1,9.9,15.9,25,10.3,29.9,31.9,24.1,34.4,36.4,2.9
48013,11.7,22.9,18.2,5.6,6.5,6.7,9.3,16.2,22.6,14.7,31.7,32.6,33.9,43,38.3,3.3
48015,15.2,23.7,18.2,6.8,6.8,6.3,10.1,16.8,24.2,12,31.5,31.2,26.9,36.3,38,3.2
48017,15,21.5,18.6,6,6,6.3,9.1,14.1,21.4,13.3,31.6,32.7,30.3,37.9,37.5,3
48019,9.5,24.3,20.6,7,6.7,6.3,9.5,16,23.6,11.2,31.6,32,24.7,36,38.2,3
48021,13.6,22.6,19.3,6.6,6.8,6.6,9.5,15.1,23.2,12.4,31.4,32.5,26.5,40.2,34.5,3.3
48023,13.8,23.7,20.8,7.2,6.7,6.2,9.9,15.6,25.1,10.8,31.9,32.7,24.4,35.9,38,3
48025,19.9,24.3,18.9,5.7,7.8,7.8,9.2,18.5,21,16.3,35.6,33.9,33.9,43,41.6,4
48027,14.8,26.6,16.9,6.3,6.6,6.4,10.2,15.7,25.5,13.7,32.9,31.5,28.2,39,42.6,3.4
48029,13,22.1,18.1,5.6,5.9,6.2,9.7,14.1,24.4,15.4,31.4,33.7,27.6,37.3,41.2,3.2
48031,12.1,23.5,20.5,7.2,7,6.1,10,16.3,24.8,10.8,29.9,32.1,24,34.8,36.5,3
48033,8.6,20.4,22.2,7.1,4.6,4.9,8.9,11.7,22.6,9,28.1,31.6,19.2,33.2,34.7,2.2
48035,17.8,25,19.2,7.1,8.7,7,10.5,19.2,25.6,12.3,32.4,32.3,29.2,37,38.4,3.6
48037,17.6,25.7,18.1,6.7,8,6.8,10.4,18.2,23.8,12.8,35.3,32.8,28.4,40.9,42.7,3.8
48039,8.9,21.4,18.8,6.3,5.5,5.7,9.1,12.9,21.4,12.6,34.1,33.7,25.4,39.6,42.1,2.9
48041,16,23.8,16.8,6.7,6.7,6.5,9.6,15,23.1,12.6,33.8,32,25.6,36.9,35.8,3.4
48043,8.3,21.6,19.1,6.6,5.2,5.9,9,12.1,21.7,11.7,30.2,32.5,23.7,35.9,35.8,2.8
48045,24.3,27.4,16.7,6.7,10.4,8.7,10.8,22.5,25.9,15.8,35.6,33.7,36.3,43.3,41.5,4.7
48047,18.4,23,16.7,4.8,6.9,7.6,9.4,17.2,21.4,19,36.6,34.9,39.6,45,41.5,4.1
48049,13.4,24.4,19.5,7.1,7.4,6.7,10.1,16.9,24.7,12.1,32.9,32.6,28.1,38.3,39.2,3.3
48051,15.8,23.6,19.3,6.7,7.6,6.7,10.2,17.5,24.2,12.3,32,31.6,28,38.4,38.1,3.4
48053,12.3,23.6,19.4,7,7.1,6.2,9.8,16.1,24.7,11.1,31.4,31,27,41.7,38.8,3.1
48055,19.1,23.2,18.3,6,7,6.7,9.8,16.9,23,14.6,33,32.3,31.6,39,37.7,3.5
48057,16.4,21.9,18.7,6.2,5.7,6.2,9,13.7,21.3,12.7,31.1,32.7,27.2,36.7,38.3,2.9
48059,14.7,23.9,21.1,7.2,7.3,6.5,9.9,16.8,25.1,10.9,29.9,31.6,25.2,36.4,36.9,3.2
48061,17.1,22.5,15.4,5,7.6,7.9,9.6,17.4,20.9,19.9,34,33.4,41.5,47.6,40.9,4.3
48063,20.6,25.5,17.5,6.6,8,7,10.6,17.9,24.4,13.9,35.3,33.2,30.2,39.9,40.2,3.9
48065,9.4,23,21.2,7.3,6.3,5.9,9.6,15.4,24.6,10.1,29.7,31.8,22.4,34.2,37.5,2.8
48067,16,25.9,18.4,6.9,8.7,6.8,11.1,20.6,26.6,12.4,36.3,33.1,30,38.6,41.7,3.7
48069,16.9,22.4,18.2,5.8,6.5,6.7,9.3,15.4,21.7,14.5,31.6,32.7,32.1,40.4,39.5,3.4
48071,12.1,23.6,20,6.8,6.8,6.4,9.9,14.7,24,11.8,31.7,32.2,25,38.7,39.4,3.2
48073,20.5,25.5,18.1,6.7,8.4,7.1,10.5,19.4,24.2,13.7,34.8,33,30.8,39.1,40.5,3.9
48075,22.8,24.7,18.6,6.6,8.2,7.3,9.7,19.2,23.2,13.6,34.8,33.2,30.9,41.1,41.3,3.7
48077,11.5,23.2,20.7,7.5,6.4,6,9.8,15.4,24.9,10.2,30.7,32,22.8,34.5,36,2.8
48079,29.4,26,16.1,5.8,9.2,8.4,10.8,21.8,25,17.6,37,34.3,40.4,43.6,43,4.6
48081,19.6,25.5,19,6.9,9,7.3,10.5,20.5,25.8,13.2,32.5,32.9,31.4,39.6,40.3,3.8
48083,17.9,24.9,19.5,7.1,7.8,6.9,10.1,17.9,25,12.1,33.2,32.6,27.3,38.2,38.5,3.4
48085,6.5,21,17.2,6.6,4,4.8,8.5,8.8,18.3,9.6,29.7,32,17.4,28.6,34.6,2.3
48087,22.1,24.7,18.3,6.7,8,7.2,10.3,18.4,24.6,13.6,34.6,33.3,30.9,39.4,39.7,3.7
48089,17.8,23.4,18.7,6.5,7,6.4,10,16.9,23.5,12.5,32.8,32.4,29,39.7,38.2,3.3
48091,13.8,21,21.6,7,5.4,5.4,9.4,13.1,24.3,9.9,28.8,32.5,22.7,39.1,35.7,2.5
48093,14.8,24.5,19.5,6.9,8.2,7.1,10.2,17.3,25.1,12.5,32.3,32.5,29.2,39.1,39.4,3.5
48095,17.7,24.2,18.5,6.2,8.7,7.6,10.6,20.6,24.4,14.7,33.2,33,33.5,39.4,41.5,3.9
48097,14.8,24.2,20,7.1,7.2,6.4,10,16.3,24.6,11.2,32.8,32.4,26.4,37.3,38.9,3.2
48099,14,24.8,18.4,6.6,7.8,6.7,10.6,18.9,24.8,12.7,35,30.9,30.9,37.7,41.9,3.5
48101,13.5,26.8,17.3,6.5,9.3,7.6,11.1,21.4,26,14.9,36.2,33.3,34.2,42.4,42.4,4.2
48103,16.2,22.2,18.4,5.6,6.7,6.7,9.3,17,21.7,14.7,30.8,32.5,34.1,40.3,39.4,3.3
48105,13.1,21.5,19.1,5.6,6.1,6.4,9.3,15,22,14.1,30.3,32.4,30.4,38.6,38.5,3.1
48107,22.7,23.9,17.3,6.1,7.9,7.2,10,19.3,23.2,15.3,34,33.1,35.4,41.3,40.5,3.8
48109,17,23.2,17.5,5.4,6.9,7.2,9.8,17.2,22.8,16.5,34.6,34.3,37,43.1,41,3.7
48111,16.1,24.3,18.5,6.3,7.6,7.3,9.7,17.7,23.3,14.5,35.2,33.9,31.7,40.1,40.2,3.7
48113,12.7,19.9,17.2,5.8,5.7,6.1,8.8,13.5,19.6,13.2,33,32,28.3,34.8,35.7,3.3
48115,22.9,24.6,17.2,5.9,8.1,7.7,9.9,19.3,22.9,16.3,36.3,34,35.8,42.6,41,4.1
48117,21.9,24.3,16.6,5.6,8.1,7.9,10.4,20.6,24,17.4,33.1,33.8,40.7,43.6,42.1,4.1
48119,11.9,24.4,20,7.3,7,6.6,10.1,15.3,25.1,11.3,32.7,32.4,23.7,36.8,37.7,3.3
48121,8.3,20.2,18.6,6.6,4.9,5.1,8.7,10.5,20.6,10.1,29.5,32.9,20.1,30.7,35.4,2.5
48123,13.4,23.9,18.9,6.5,7.5,6.9,9.6,17.1,22.7,13.6,34.4,33.6,29.6,41,39.3,3.6
48125,14.6,24,18.6,6.9,7.6,6.8,10,17.5,24.4,12.5,33.1,33,28.3,37.4,38,3.4
48127,33.3,26,14.3,4.9,9,9.2,10.2,21.1,22.8,21.5,38.5,35.3,46.5,49.9,44.1,5.2
48129,16.7,25.1,19.9,7.1,8.1,6.9,10.5,17.7,25.8,12,33.2,32.4,27.1,37.3,38.8,3.6
48131,16.1,22.3,17,4.9,6,7,9.3,17.6,21.1,17.5,34.6,34.1,39.5,42.6,41.3,3.5
48133,22,24.6,18.9,7.1,8.1,6.9,10.1,19.3,25.2,11.8,34.5,33.3,28.6,37.2,39.7,3.4
48135,16.4,22,18.3,5.8,6.6,6.6,9.5,15.7,21.7,14.4,32.4,32.8,32.6,40.3,37.6,3.3
48137,23.9,25.5,17.1,6.1,9,8.2,10.5,19.6,24.8,16.5,33.9,33.9,36.6,42.3,40.6,4.3
48139,11.8,23.5,18.5,6.9,5.9,5.9,9.9,14.4,22.8,11.3,32,32,25.9,37.6,41,3
48141,15.7,20.9,18.4,5.2,5.2,6.5,9.3,14.4,20.9,16,33.5,31.6,31,39.3,37.9,3.3
48143,13.2,25.7,20.2,7.1,7.9,6.9,10.1,17.9,25.8,12.1,31.6,32.9,28.4,39.7,40.6,3.4
48145,27.5,25.9,16.8,6.5,8.3,7.2,11.1,20,24.5,14.7,37,33,32.6,42.7,41.7,4.1
48147,12.5,24.6,19.9,7.1,7.6,6.6,9.9,17.2,24.3,11.7,33.8,32.4,26.9,37.8,39.5,3.4
48149,16,22.7,19.5,7,6.1,5.8,9.6,16.5,23.9,10.9,31.7,32.6,24.8,36,37.7,2.8
48151,13.3,23.5,19.6,6.6,7.6,6.8,9.8,17.1,23.9,12.4,31.3,32.3,28.5,37.6,38.4,3.4
48153,17.7,24.3,17.4,5.9,8.4,7.8,10.1,19.2,23.5,16.2,31.9,33.3,36.9,41.1,40,4.1
48155,22,26.4,18,6.8,9.4,7.6,11,20.9,26.6,14,35.4,33.3,31.7,40.4,40.6,4
48157,10.6,19.4,15.6,5.6,4.3,5,8.5,10.8,18.1,11.8,30.8,32.5,22.2,33.1,37.1,2.6
48159,8.6,22,21.2,7.3,5.5,5.5,9.4,13.8,23.5,9.8,30.1,31.3,21.4,34.5,36.1,2.6
48161,17.2,24.6,18.9,6.8,8.2,7.1,10.2,19.2,24.2,13.1,34.2,32.5,29.4,39.3,40.1,3.8
48163,19,22.6,17.3,5.1,6.7,7.4,9.2,18.8,20.7,17.3,34.7,34.2,38.4,41.6,42,3.8
48165,17.7,23.7,19,6.3,7.2,6.9,9.9,17.7,23.6,13.7,33,33.5,31.4,40.3,38.7,3.4
48167,11.4,22.3,19,6.7,5.9,5.9,9.6,13.5,23.1,11.6,31.1,29.9,23.8,39.8,37.1,3
48169,19.1,23.3,19.5,6,7.8,7.7,8.8,19.3,20.5,15.4,34.2,33.8,34.5,41.2,40.9,3.9
48171,12.5,22.5,20.2,7.1,6.5,5.8,9.8,15.2,24.5,10.5,29.2,31.4,25,34.2,36.1,2.8
48173,8.2,20.9,21.5,6.8,5.2,5.7,8.7,12.2,21.2,11,30.7,32.7,21.6,34.2,34.9,2.6
48175,19.4,23.5,19.4,6.5,6.7,6.6,9.5,16,23.4,12.8,31.6,32.4,28.1,38.9,38.3,3.3
48177,17.3,23.4,18.3,6.1,7.4,6.9,9.9,17.2,23.2,14,33.3,33.6,32.5,39.5,38.8,3.5
